module,metric,mean,std
EmergencyLaneScenario.node[17].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[32].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[10].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[3].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[22].veinsmobility,maxSpeed,24.5624519844,0.0
EmergencyLaneScenario.node[22].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[7].veinsmobility,stopTime,30.5,11.1722871427
EmergencyLaneScenario.node[10].appl,avgResponseTime,52.5000292069,0.0
EmergencyLaneScenario.node[29].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[11].nic.mac1609_4,TimesIntoBackoff,59.0,0.0
EmergencyLaneScenario.node[14].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,channelBusy:timeavg,0.00147859375,0.0
EmergencyLaneScenario.node[11].appl,emergencyMessagesReceived,1.0,0.0
EmergencyLaneScenario.node[6].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[11].nic.mac1609_4,TotalLostPackets,6.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,TotalLostPackets,11.0,0.0
EmergencyLaneScenario.node[14].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[3].veinsmobility,totalTime,40.1,34.9310749906
EmergencyLaneScenario.node[28].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[16].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[32].veinsmobility,totalDistance,360.28552501,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[31].veinsmobility,minSpeed,1.39236430932,0.0
EmergencyLaneScenario.node[14].nic.mac1609_4,RXTXLostPackets,0.0,0.0
EmergencyLaneScenario.node[29].nic.mac1609_4,SlotsBackoff,30.0,0.0
EmergencyLaneScenario.node[31].appl,generatedBSMs,44.0,0.0
EmergencyLaneScenario.node[14].veinsmobility,totalTime,53.2,0.0
EmergencyLaneScenario.node[29].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[4].appl,avgResponseTime,297.499917374,0.0
EmergencyLaneScenario.node[9].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[9].appl,emergencyMessagesReceived,0.5,0.707106781187
EmergencyLaneScenario.node[24].nic.mac1609_4,SNIRLostPackets,0.0,0.0
EmergencyLaneScenario.node[32].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[33].veinsmobility,totalCO2Emission,33.0294415002,0.0
EmergencyLaneScenario.node[16].veinsmobility,minSpeed,0.0,0.0
EmergencyLaneScenario.node[23].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[31].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[1].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[19].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[15].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[30].appl,receivedWSMs,0.0,0.0
EmergencyLaneScenario.node[7].nic.phy80211p,busyTime,0.000962820512821,0.00136163382736
EmergencyLaneScenario.node[13].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.rsu[1].nic.mac1609_4,SlotsBackoff,0.0,0.0
EmergencyLaneScenario.node[7].nic.mac1609_4,sentPackets:count,15.5,21.9203102168
EmergencyLaneScenario.node[3].nic.mac1609_4,TotalLostPackets,0.0,0.0
EmergencyLaneScenario.node[25].nic.mac1609_4,totalBusyTime,0.058469,0.0
EmergencyLaneScenario.node[3].appl,avgResponseTime,332.999911071,0.0
EmergencyLaneScenario.node[24].veinsmobility,startTime,30.4,0.0
EmergencyLaneScenario.node[17].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[32].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[22].veinsmobility,totalCO2Emission,150.572273917,0.0
EmergencyLaneScenario.node[5].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[21].veinsmobility,minSpeed,0.0,0.0
EmergencyLaneScenario.node[28].veinsmobility,minSpeed,0.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[30].nic.mac1609_4,SNIRLostPackets,3.0,0.0
EmergencyLaneScenario.node[23].nic.mac1609_4,ReceivedBroadcasts,537.0,0.0
EmergencyLaneScenario.node[20].nic.mac1609_4,sentPackets:count,34.0,0.0
EmergencyLaneScenario.node[11].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[15].nic.mac1609_4,SlotsBackoff,42.0,0.0
EmergencyLaneScenario.node[14].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[26].nic.mac1609_4,sentPackets:count,47.0,0.0
EmergencyLaneScenario.node[2].appl,receivedBSMs,543.0,767.917964369
EmergencyLaneScenario.rsu[0].nic.phy80211p,busyTime,0.000289106666667,0.000408858568972
EmergencyLaneScenario.node[24].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[14].veinsmobility,maxSpeed,28.8193458594,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,801.0,1132.78506346
EmergencyLaneScenario.node[2].veinsmobility,minSpeed,5.11230508518,6.91224443728
EmergencyLaneScenario.node[26].veinsmobility,startTime,33.2,0.0
EmergencyLaneScenario.node[13].veinsmobility,totalDistance,135.101677414,0.0
EmergencyLaneScenario.node[0].veinsmobility,stopTime,22.1,0.707106781187
EmergencyLaneScenario.node[3].nic.mac1609_4,ReceivedBroadcasts,611.5,864.791593391
EmergencyLaneScenario.node[30].nic.mac1609_4,SentPackets,48.0,0.0
EmergencyLaneScenario.node[4].veinsmobility,minSpeed,5.0,7.07106781187
EmergencyLaneScenario.node[30].nic.mac1609_4,totalBusyTime,0.088344,0.0
EmergencyLaneScenario.node[28].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[33].appl,emergencyMessagesReceived,0.0,0.0
EmergencyLaneScenario.node[32].nic.mac1609_4,SNIRLostPackets,7.0,0.0
EmergencyLaneScenario.node[8].veinsmobility,totalDistance,171.866592075,209.628212144
EmergencyLaneScenario.node[1].nic.mac1609_4,RXTXLostPackets,0.0,0.0
EmergencyLaneScenario.node[28].veinsmobility,maxSpeed,14.1684061563,0.0
EmergencyLaneScenario.node[16].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[4].veinsmobility,startTime,7.25,4.03050865276
EmergencyLaneScenario.node[31].veinsmobility,totalCO2Emission,319.610586098,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,RXTXLostPackets,0.0,0.0
EmergencyLaneScenario.node[8].nic.phy80211p,busyTime,0.00111075757576,0.00157084842815
EmergencyLaneScenario.node[8].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,6.5,9.19238815543
EmergencyLaneScenario.node[1].nic.mac1609_4,SNIRLostPackets,0.0,0.0
EmergencyLaneScenario.node[10].veinsmobility,maxSpeed,17.5894448184,0.0
EmergencyLaneScenario.node[10].nic.mac1609_4,channelBusy:timeavg,0.00245419724771,0.0
EmergencyLaneScenario.node[27].nic.mac1609_4,RetriesExceeded,0.0,0.0
EmergencyLaneScenario.node[14].appl,generatedWSAs,0.0,0.0
EmergencyLaneScenario.node[22].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[27].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.node[27].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[13].veinsmobility,minSpeed,0.0,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,SlotsBackoff,46.0,65.0538238692
EmergencyLaneScenario.node[26].nic.mac1609_4,SlotsBackoff,74.0,0.0
EmergencyLaneScenario.node[24].nic.mac1609_4,TotalLostPackets,0.0,0.0
EmergencyLaneScenario.node[7].appl,generatedWSAs,0.0,0.0
EmergencyLaneScenario.node[31].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[17].nic.mac1609_4,SlotsBackoff,30.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,RetriesExceeded,0.0,0.0
EmergencyLaneScenario.node[10].appl,receivedBSMs,952.0,0.0
EmergencyLaneScenario.node[0].veinsmobility,startTime,0.25,0.212132034356
EmergencyLaneScenario.node[25].veinsmobility,minSpeed,0.98497325191,0.0
EmergencyLaneScenario.node[21].appl,receivedWSMs,0.0,0.0
EmergencyLaneScenario.node[31].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,SNIRLostPackets,7.0,0.0
EmergencyLaneScenario.node[17].appl,receivedBSMs,417.0,0.0
EmergencyLaneScenario.node[26].nic.mac1609_4,RXTXLostPackets,0.0,0.0
EmergencyLaneScenario.node[34].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[10].veinsmobility,startTime,14.4,0.0
EmergencyLaneScenario.node[2].appl,generatedBSMs,29.5,41.71930009
EmergencyLaneScenario.node[19].veinsmobility,totalDistance,411.014326566,0.0
EmergencyLaneScenario.node[8].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[23].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[6].veinsmobility,totalDistance,249.690427281,229.209616354
EmergencyLaneScenario.node[6].veinsmobility,stopTime,40.5,25.3144227665
EmergencyLaneScenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[19].veinsmobility,totalCO2Emission,213.105833704,0.0
EmergencyLaneScenario.node[24].nic.mac1609_4,ReceivedBroadcasts,158.0,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[11].nic.mac1609_4,SentPackets,59.0,0.0
EmergencyLaneScenario.node[31].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[18].veinsmobility,totalDistance,182.942974777,0.0
EmergencyLaneScenario.node[26].veinsmobility,totalTime,46.0,0.0
EmergencyLaneScenario.node[27].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[19].nic.mac1609_4,channelBusy:timeavg,0.0013601372549,0.0
EmergencyLaneScenario.node[23].nic.mac1609_4,SentPackets,21.0,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,sentPackets:count,29.5,41.71930009
EmergencyLaneScenario.node[29].veinsmobility,totalCO2Emission,102.782175187,0.0
EmergencyLaneScenario.node[34].veinsmobility,startTime,50.8,0.0
EmergencyLaneScenario.node[17].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[21].veinsmobility,stopTime,116.0,0.0
EmergencyLaneScenario.node[10].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[10].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,ReceivedBroadcasts,457.0,0.0
EmergencyLaneScenario.node[18].nic.mac1609_4,ReceivedBroadcasts,653.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[12].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[20].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[31].veinsmobility,totalDistance,819.053404217,0.0
EmergencyLaneScenario.node[19].veinsmobility,stopTime,126.4,0.0
EmergencyLaneScenario.node[6].veinsmobility,totalCO2Emission,102.970691201,112.890850623
EmergencyLaneScenario.node[9].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[1].veinsmobility,totalTime,34.0,19.2333044483
EmergencyLaneScenario.node[18].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[20].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[1].nic.mac1609_4,sentPackets:count,24.0,33.941125497
EmergencyLaneScenario.node[25].nic.mac1609_4,channelBusy:timeavg,0.00281100961538,0.0
EmergencyLaneScenario.node[0].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[6].veinsmobility,minSpeed,5.24358305232,6.72658935571
EmergencyLaneScenario.node[24].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[7].veinsmobility,minSpeed,4.83945122096,6.84401755113
EmergencyLaneScenario.node[21].nic.mac1609_4,SNIRLostPackets,11.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.rsu[0].appl,tollAccuracy,100.0,0.0
EmergencyLaneScenario.node[11].appl,generatedBSMs,59.0,0.0
EmergencyLaneScenario.node[14].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.node[4].veinsmobility,maxSpeed,16.2082912148,5.60310496115
EmergencyLaneScenario.node[11].nic.mac1609_4,totalBusyTime,0.132035,0.0
EmergencyLaneScenario.node[34].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[1].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[22].nic.mac1609_4,totalBusyTime,0.084375,0.0
EmergencyLaneScenario.node[26].nic.mac1609_4,SentPackets,47.0,0.0
EmergencyLaneScenario.node[30].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[9].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[24].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,channelBusy:timeavg,0.00165099358974,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,TimesIntoBackoff,31.0,0.0
EmergencyLaneScenario.node[4].appl,receivedWSMs,17.5,24.7487373415
EmergencyLaneScenario.node[6].nic.mac1609_4,RetriesExceeded,0.0,0.0
EmergencyLaneScenario.node[10].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[0].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.node[24].veinsmobility,minSpeed,1.36073755331,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,0.0,0.0
EmergencyLaneScenario.node[17].appl,generatedWSAs,0.0,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[15].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[15].veinsmobility,minSpeed,0.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.rsu[0].nic.mac1609_4,TooLittleTime,0.0,0.0
EmergencyLaneScenario.node[10].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[0].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[1].nic.mac1609_4,SlotsBackoff,35.5,50.2045814642
EmergencyLaneScenario.node[3].veinsmobility,minSpeed,5.0,7.07106781187
EmergencyLaneScenario.rsu[1].nic.mac1609_4,TotalLostPackets,0.0,0.0
EmergencyLaneScenario.node[10].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[30].veinsmobility,startTime,39.2,0.0
EmergencyLaneScenario.node[31].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[24].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[18].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[29].veinsmobility,totalTime,21.6,0.0
EmergencyLaneScenario.node[2].nic.mac1609_4,SentPackets,29.5,41.71930009
EmergencyLaneScenario.node[6].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[29].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.node[19].appl,receivedWSMs,0.0,0.0
EmergencyLaneScenario.node[33].nic.mac1609_4,SentPackets,14.0,0.0
EmergencyLaneScenario.node[1].nic.mac1609_4,totalBusyTime,0.050124,0.0708860406004
EmergencyLaneScenario.node[15].nic.mac1609_4,TotalLostPackets,0.0,0.0
EmergencyLaneScenario.node[11].veinsmobility,totalTime,59.2,0.0
EmergencyLaneScenario.node[31].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[23].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[0].nic.mac1609_4,SentPackets,32.0,45.2548339959
EmergencyLaneScenario.node[29].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[32].nic.mac1609_4,TotalLostPackets,7.0,0.0
EmergencyLaneScenario.node[15].appl,generatedBSMs,28.0,0.0
EmergencyLaneScenario.node[4].nic.mac1609_4,sentPackets:count,50.5,71.4177848998
EmergencyLaneScenario.node[22].nic.mac1609_4,RXTXLostPackets,0.0,0.0
EmergencyLaneScenario.node[2].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,totalBusyTime,0.0754695,0.106729990446
EmergencyLaneScenario.node[13].nic.mac1609_4,channelBusy:timeavg,0.00241327731092,0.0
EmergencyLaneScenario.node[28].nic.mac1609_4,TimesIntoBackoff,48.0,0.0
EmergencyLaneScenario.node[33].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[30].nic.mac1609_4,TotalLostPackets,3.0,0.0
EmergencyLaneScenario.node[0].veinsmobility,maxSpeed,12.9387070263,1.26512716575
EmergencyLaneScenario.node[15].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[9].veinsmobility,totalDistance,119.036167114,168.342561945
EmergencyLaneScenario.node[13].nic.mac1609_4,SentAcknowledgements,0.0,0.0
EmergencyLaneScenario.node[5].nic.mac1609_4,RetriesExceeded,0.0,0.0
EmergencyLaneScenario.node[22].appl,receivedWSAs,0.0,0.0
EmergencyLaneScenario.node[28].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.node[18].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[11].nic.mac1609_4,sentAcks:count,0.0,0.0
EmergencyLaneScenario.node[33].nic.mac1609_4,ReceivedUnicastPackets,0.0,0.0
EmergencyLaneScenario.node[12].nic.mac1609_4,TotalLostPackets,0.0,0.0
EmergencyLaneScenario.node[25].nic.mac1609_4,collisions:count,0.0,0.0
EmergencyLaneScenario.rsu[0].appl,falseExemptions,0.0,0.0
EmergencyLaneScenario.node[21].nic.mac1609_4,DroppedPacketsInMac,0.0,0.0
EmergencyLaneScenario.node[26].nic.mac1609_4,totalBusyTime,0.099367,0.0
EmergencyLaneScenario.node[5].veinsmobility,totalCO2Emission,121.175650937,123.974970932
EmergencyLaneScenario.node[2].appl,receivedWSMs,19.5,27.5771644663
EmergencyLaneScenario.node[19].veinsmobility,maxSpeed,16.8369687698,0.0
EmergencyLaneScenario.node[34].nic.mac1609_4,retriesExceeded:count,0.0,0.0
EmergencyLaneScenario.node[0].nic.mac1609_4,ReceivedBroadcasts,83.0,117.379725677
EmergencyLaneScenario.node[8].appl,avgResponseTime,104.999986531,0.0
EmergencyLaneScenario.node[15].veinsmobility,maxSpeed,14.3677400742,0.0
EmergencyLaneScenario.node[19].nic.mac1609_4,TotalLostPackets,12.0,0.0
EmergencyLaneScenario.node[30].nic.mac1609_4,sentPackets:count,48.0,0.0
EmergencyLaneScenario.node[21].appl,generatedWSMs,0.0,0.0
EmergencyLaneScenario.rsu[0].appl,receivedWSMs,21.5,30.405591591
EmergencyLaneScenario.node[3].veinsmobility,startTime,5.15,2.75771644663
EmergencyLaneScenario.node[32].nic.phy80211p,busyTime,0.00190465116279,0.0
EmergencyLaneScenario.node[7].appl,emergencyMessagesReceived,0.5,0.707106781187
EmergencyLaneScenario.node[10].nic.mac1609_4,NumInternalContention,0.0,0.0
EmergencyLaneScenario.node[21].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[20].appl,laneChangesPerformed,0.0,0.0
EmergencyLaneScenario.node[12].appl,generatedWSAs,0.0,0.0
EmergencyLaneScenario.node[4].veinsmobility,totalTime,56.8,62.7910821694
